レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260715_宇都宮_6R,20260715,宇都宮,6,7,013230,開坂 秀明,青 森,51,79,S2,S2,追,,97.82,0.0,17.0,24.0,0,0,3,2,0,0,0,,
20260715_宇都宮_7R,20260715,宇都宮,7,1,015519,小池 千啓,栃 木,28,119,S2,S2,逃,,93.13,0.0,3.0,13.0,0,1,0,0,6,7,2,,
20260715_宇都宮_7R,20260715,宇都宮,7,2,013443,大坪 功一,福 岡,49,81,S2,S1,追,,99.57,3.0,14.0,25.0,0,0,2,2,0,0,2,,
20260715_宇都宮_7R,20260715,宇都宮,7,3,013357,近藤 誠二,香 川,48,80,S2,A1,追,,92.52,12.0,29.0,58.0,0,0,3,4,0,0,0,,
20260715_宇都宮_7R,20260715,宇都宮,7,4,013679,真崎 新太郎,栃 木,47,85,S2,S2,追,,97.85,3.0,18.0,37.0,0,0,4,1,0,0,0,,
20260715_宇都宮_7R,20260715,宇都宮,7,5,015067,瀬戸 晋作,長 崎,33,107,S2,S1,両,,97.27,4.0,18.0,27.0,0,1,2,1,3,3,2,,
20260715_宇都宮_7R,20260715,宇都宮,7,6,015729,山根 慶太,岡 山,26,123,S2,A1,逃,,86.38,11.0,33.0,66.0,3,1,1,1,10,10,2,,
20260715_宇都宮_7R,20260715,宇都宮,7,7,014515,城 幸弘,山 梨,40,96,S2,S2,追,,95.89,6.0,13.0,13.0,0,0,4,0,0,0,2,,
20260715_宇都宮_8R,20260715,宇都宮,8,1,013252,中村 浩士,千 葉,48,79,S2,S1,追,,98.85,7.0,10.0,21.0,0,0,2,1,0,0,2,,
20260715_宇都宮_8R,20260715,宇都宮,8,2,015610,永井 哉多,東 京,24,121,S2,A1,逃,,95.86,72.0,77.0,81.0,8,9,0,0,13,11,0,,
20260715_宇都宮_8R,20260715,宇都宮,8,3,014318,椎木尾 拓哉,和歌山,40,93,S2,S1,追,,105.28,16.0,28.0,32.0,0,0,7,0,0,0,3,,
20260715_宇都宮_8R,20260715,宇都宮,8,4,015619,日高 裕太,静 岡,24,121,S2,S2,逃,,98.06,16.0,20.0,30.0,4,2,0,0,10,10,7,,
20260715_宇都宮_8R,20260715,宇都宮,8,5,014588,柿澤 大貴,長 野,36,97,S2,S1,追,,107.24,10.0,37.0,48.0,0,2,5,4,0,0,9,,
20260715_宇都宮_8R,20260715,宇都宮,8,6,015745,小柳 智徳,長 崎,28,123,S2,A1,逃,,91.63,31.0,36.0,47.0,2,5,0,0,5,2,2,,
20260715_宇都宮_8R,20260715,宇都宮,8,7,015186,南 潤,和歌山,28,111,S1,S2,逃,,101.66,25.0,45.0,54.0,6,1,3,1,14,12,7,,
20260715_宇都宮_9R,20260715,宇都宮,9,1,012987,堤 洋,徳 島,50,75,S1,S2,追,,99.03,11.0,23.0,61.0,0,0,5,1,0,0,0,,
20260715_宇都宮_9R,20260715,宇都宮,9,2,014942,清水 剛志,福 井,35,103,S2,S2,両,,102.53,26.0,36.0,46.0,0,0,9,2,2,2,8,,
20260715_宇都宮_9R,20260715,宇都宮,9,3,014511,内藤 高裕,東 京,38,96,S2,S2,追,,97.26,3.0,13.0,33.0,0,0,2,2,0,0,4,,
20260715_宇都宮_9R,20260715,宇都宮,9,4,012487,紺野 哲也,宮 城,53,69,S2,S2,追,,100.66,9.0,22.0,36.0,0,0,4,1,0,0,0,,
20260715_宇都宮_9R,20260715,宇都宮,9,5,015840,阿部 英斗,福 岡,22,125,S2,S2,逃,,107.03,30.0,57.0,73.0,1,11,3,0,9,4,2,,
20260715_宇都宮_9R,20260715,宇都宮,9,6,014068,吉田 裕全,埼 玉,41,90,S2,A1,追,,91.54,8.0,30.0,47.0,0,1,2,4,0,0,1,,
20260715_宇都宮_9R,20260715,宇都宮,9,7,014177,小堺 浩二,石 川,43,91,S2,S2,両,,101.25,17.0,20.0,45.0,0,4,3,1,2,2,6,,
20260715_宇都宮_10R,20260715,宇都宮,10,1,015605,加藤 将武,埼 玉,24,121,S2,S2,逃,,101.89,21.0,31.0,47.0,3,1,2,0,6,8,0,,
20260715_宇都宮_10R,20260715,宇都宮,10,2,014599,松岡 篤哉,岐 阜,44,97,S2,S2,両,,100.17,25.0,35.0,46.0,2,2,5,1,3,3,0,,
20260715_宇都宮_10R,20260715,宇都宮,10,3,015725,青木 瑞樹,岡 山,26,123,S2,S2,逃,,101.89,20.0,37.0,48.0,5,3,2,1,12,15,3,,
20260715_宇都宮_10R,20260715,宇都宮,10,4,014141,中川 貴徳,栃 木,42,91,S2,S2,追,,100.27,9.0,22.0,27.0,0,0,4,1,0,0,2,,
20260715_宇都宮_10R,20260715,宇都宮,10,5,012450,山口 富生,岐 阜,56,68,S1,S1,追,,105.43,12.0,25.0,50.0,0,0,2,2,0,0,1,,
20260715_宇都宮_10R,20260715,宇都宮,10,6,013498,西田 雅志,広 島,48,82,S2,S2,追,,95.85,3.0,11.0,29.0,0,0,1,2,0,0,0,,
20260715_宇都宮_10R,20260715,宇都宮,10,7,014409,山本 奨,岡 山,37,94,S2,S2,両,,101.58,17.0,24.0,48.0,0,4,3,0,0,0,3,,
20260715_宇都宮_11R,20260715,宇都宮,11,1,014130,竹山 陵太,宮 城,41,91,A1,S2,追,,97.31,11.0,25.0,40.0,0,2,5,2,0,0,9,,
20260715_宇都宮_11R,20260715,宇都宮,11,2,015285,久樹 克門,徳 島,34,113,A1,A1,逃,,92.69,33.0,51.0,55.0,0,3,8,3,2,1,3,,
20260715_宇都宮_11R,20260715,宇都宮,11,3,014477,白上 翔,滋 賀,37,95,A1,A1,両,,93.09,47.0,57.0,71.0,0,4,8,0,1,1,2,,
20260715_宇都宮_11R,20260715,宇都宮,11,4,014714,橋本 智昭,宮 城,43,99,A1,S2,逃,,99.22,16.0,29.0,33.0,1,4,1,1,3,3,4,,
20260715_宇都宮_11R,20260715,宇都宮,11,5,015204,吉田 智哉,愛 媛,28,111,A1,S2,逃,,94.84,4.0,8.0,20.0,1,0,1,0,1,3,3,,
20260715_宇都宮_11R,20260715,宇都宮,11,6,015748,田中 会心,熊 本,25,123,A1,A2,逃,,85.77,14.0,40.0,51.0,10,1,0,0,17,18,0,,
20260715_宇都宮_11R,20260715,宇都宮,11,7,013903,川崎 健次,神奈川,46,88,A1,A1,追,,87.5,22.0,44.0,55.0,0,0,6,2,0,0,4,,
20260715_宇都宮_12R,20260715,宇都宮,12,1,014505,雨谷 一樹,栃 木,36,96,S1,S1,両,,109.03,3.0,26.0,30.0,0,1,2,4,0,1,4,,
20260715_宇都宮_12R,20260715,宇都宮,12,2,014499,佐藤 博紀,岩 手,40,96,S2,S1,両,,103.76,9.0,23.0,47.0,0,5,0,0,0,1,8,,
20260715_宇都宮_12R,20260715,宇都宮,12,3,014685,掛水 泰範,高 知,42,98,S2,S2,追,,104.42,5.0,26.0,52.0,0,0,3,2,0,0,5,,
20260715_宇都宮_12R,20260715,宇都宮,12,4,015475,伊藤 旭,熊 本,26,117,S1,S1,両,,108.45,16.0,25.0,54.0,0,4,2,0,1,2,5,,
20260715_宇都宮_12R,20260715,宇都宮,12,5,015440,長田 龍拳,静 岡,25,117,S2,S2,逃,,106.07,23.0,50.0,73.0,10,3,0,0,20,17,5,,
20260715_宇都宮_12R,20260715,宇都宮,12,6,015468,和泉 尚吾,愛 媛,29,117,S2,S2,両,,101.5,23.0,28.0,42.0,1,1,3,1,5,5,5,,
20260715_宇都宮_12R,20260715,宇都宮,12,7,015235,嵯峨 昇喜郎,青 森,27,113,S1,S1,両,,108.4,14.0,40.0,51.0,3,6,2,0,7,5,2,,
20260715_玉野_1R,20260715,玉野,1,1,015558,川野 深,福 岡,28,119,A1,A2,逃,,86.86,17.0,30.0,47.0,5,0,1,1,8,7,6,,
20260715_玉野_1R,20260715,玉野,1,2,014828,川口 聖翔,三 重,37,100,A2,A2,追,,80.54,4.0,8.0,20.0,0,0,1,1,0,1,3,,
20260715_玉野_1R,20260715,玉野,1,3,012800,豊田 一馬,群 馬,51,73,A2,A2,追,,81.14,4.0,14.0,19.0,0,0,2,1,0,0,0,,
20260715_玉野_1R,20260715,玉野,1,4,015621,長谷川 裕一,愛 知,40,121,A2,A2,逃,,77.47,5.0,10.0,10.0,1,1,0,0,6,9,0,,
20260715_玉野_1R,20260715,玉野,1,5,014579,齋藤 一茂,群 馬,37,97,A2,A1,逃,,84.91,29.0,41.0,58.0,10,0,0,0,13,17,0,,
20260715_玉野_1R,20260715,玉野,1,6,012042,山原 利秀,高 知,57,63,A2,A3,追,,74.5,11.0,33.0,50.0,0,0,3,3,0,0,0,,
20260715_玉野_1R,20260715,玉野,1,7,013667,田中 洋輔,宮 崎,46,84,A1,A1,追,,85.85,14.0,38.0,52.0,0,1,5,2,0,0,1,,
20260715_玉野_2R,20260715,玉野,2,1,015281,増田 仁,広 島,41,113,A2,A2,逃,,82.64,25.0,32.0,41.0,6,4,0,0,12,13,4,,
20260715_玉野_2R,20260715,玉野,2,2,013892,梶山 裕次郎,福 岡,45,87,A2,A2,追,,80.81,4.0,13.0,27.0,0,1,1,1,0,0,0,,
20260715_玉野_2R,20260715,玉野,2,3,014125,坂本 昌宏,青 森,41,91,A2,A2,追,,81.76,0.0,4.0,36.0,0,0,0,1,0,0,0,,
20260715_玉野_2R,20260715,玉野,2,4,014449,片折 勇輝,福 岡,42,95,A2,A2,両,,81.88,11.0,14.0,18.0,0,0,3,1,4,4,4,,
20260715_玉野_2R,20260715,玉野,2,5,015513,菊池 翔,福 島,31,119,A2,A1,逃,,82.66,6.0,23.0,33.0,3,1,3,0,11,12,6,,
20260715_玉野_2R,20260715,玉野,2,6,012473,清水 邦章,香 川,55,68,A2,A2,追,,77.72,0.0,0.0,11.0,0,0,0,0,0,0,1,,
20260715_玉野_2R,20260715,玉野,2,7,014832,宮西 翼,石 川,46,100,A2,A2,両,,82.28,0.0,14.0,23.0,0,0,1,2,0,0,1,,
20260715_玉野_3R,20260715,玉野,3,1,013571,小林 信晴,愛 知,48,83,A1,A1,追,,91.54,8.0,33.0,54.0,0,0,3,5,0,0,9,,
20260715_玉野_3R,20260715,玉野,3,2,014849,宗崎 世連,高 知,35,100,A1,A1,両,,87.91,16.0,50.0,58.0,4,1,0,1,6,7,3,,
20260715_玉野_3R,20260715,玉野,3,3,014461,山中 秀将,千 葉,40,95,A1,A1,逃,,93.14,42.0,61.0,76.0,4,8,1,0,10,2,2,,
20260715_玉野_3R,20260715,玉野,3,4,014818,田口 裕一,千 葉,36,100,A1,A1,追,,88.66,23.0,38.0,61.0,0,1,5,2,0,0,8,,
20260715_玉野_3R,20260715,玉野,3,5,015634,末廣 快理,兵 庫,28,121,A2,A1,逃,,94.96,40.0,73.0,86.0,8,13,1,0,11,10,9,,
20260715_玉野_3R,20260715,玉野,3,6,013652,隅 直幸,山 口,47,84,A1,A1,追,,84.55,7.0,25.0,37.0,0,0,3,4,0,0,12,,
20260715_玉野_3R,20260715,玉野,3,7,014525,三ッ井 武,神奈川,41,96,A2,A1,追,,84.75,12.0,25.0,37.0,0,0,4,2,0,0,3,,
20260715_玉野_4R,20260715,玉野,4,1,013400,稲村 好将,群 馬,50,81,A1,A1,追,,88.83,5.0,33.0,44.0,0,0,5,1,0,0,0,,
20260715_玉野_4R,20260715,玉野,4,2,015639,松下 綾馬,岡 山,29,121,A1,A1,逃,,83.72,16.0,27.0,38.0,1,3,0,1,7,8,1,,
20260715_玉野_4R,20260715,玉野,4,3,015927,長野 魅切,愛 媛,23,127,A1,A2,逃,,92.66,63.0,63.0,78.0,7,5,0,0,10,4,1,,
20260715_玉野_4R,20260715,玉野,4,4,015434,片桐 善也,新 潟,32,117,A1,A1,逃,,92.54,37.0,50.0,62.0,4,2,5,1,5,7,4,,
20260715_玉野_4R,20260715,玉野,4,5,013507,吉岡 篤志,徳 島,47,82,A1,A2,追,,84.11,0.0,11.0,40.0,0,0,2,1,0,0,0,,
20260715_玉野_4R,20260715,玉野,4,6,011487,宮倉 勇,千 葉,61,58,A2,A2,追,,83.12,3.0,7.0,23.0,0,0,1,1,0,0,0,,
20260715_玉野_4R,20260715,玉野,4,7,014688,西田 大志,福 岡,35,98,A1,A1,追,,88.29,25.0,54.0,66.0,0,0,6,7,0,0,5,,
20260715_玉野_5R,20260715,玉野,5,1,015277,高井 流星,岡 山,31,113,A2,A1,逃,,91.2,30.0,57.0,61.0,7,7,0,1,10,11,1,,
20260715_玉野_5R,20260715,玉野,5,2,013283,小林 卓人,大 阪,48,79,A1,A1,追,,88.66,16.0,20.0,37.0,0,0,4,1,0,0,4,,
20260715_玉野_5R,20260715,玉野,5,3,015657,高橋 優斗,大 分,29,121,A1,A1,逃,,84.86,6.0,13.0,46.0,0,2,0,0,3,3,2,,
20260715_玉野_5R,20260715,玉野,5,4,015512,大高 彰馬,福 島,27,119,A1,A1,逃,,91.16,16.0,50.0,61.0,1,6,2,0,3,2,1,,
20260715_玉野_5R,20260715,玉野,5,5,013653,森安 崇之,香 川,48,84,A1,S2,追,,95.09,3.0,9.0,18.0,0,0,1,2,0,0,0,,
20260715_玉野_5R,20260715,玉野,5,6,013822,米原 大輔,沖 縄,46,86,A2,A3,追,,74.59,3.0,40.0,62.0,0,0,2,9,0,0,5,,
20260715_玉野_5R,20260715,玉野,5,7,013985,高橋 陽介,青 森,44,89,A1,A1,追,,88.9,10.0,25.0,45.0,0,0,2,3,0,0,3,,
20260715_玉野_6R,20260715,玉野,6,1,013829,青森 伸也,福 島,49,87,S2,S2,追,,103.4,0.0,25.0,41.0,0,0,1,2,0,0,3,,
20260715_玉野_6R,20260715,玉野,6,2,015539,上杉 嘉槻,福 井,28,119,S2,S2,逃,,94.63,9.0,15.0,27.0,4,1,0,0,16,16,0,,
20260715_玉野_6R,20260715,玉野,6,3,014043,中園 和剛,福 岡,43,89,S2,S2,追,,95.34,0.0,2.0,14.0,0,0,0,1,0,0,10,,
20260715_玉野_6R,20260715,玉野,6,4,014350,佐藤 雅春,宮 城,39,94,S2,S2,追,,100.27,10.0,10.0,20.0,0,0,2,0,0,0,1,,
20260715_玉野_6R,20260715,玉野,6,5,014978,谷口 明正,三 重,42,103,S2,A1,両,,95.0,0.0,20.0,50.0,0,0,1,1,0,0,2,,
20260715_玉野_6R,20260715,玉野,6,6,014325,蓮井 祐輝,香 川,42,93,S2,A1,追,,92.2,6.0,26.0,60.0,0,0,1,3,0,0,2,,
20260715_玉野_6R,20260715,玉野,6,7,014348,坂本 貴史,青 森,37,94,S2,S2,両,,99.75,3.0,39.0,53.0,2,5,3,1,2,4,8,,
20260715_玉野_7R,20260715,玉野,7,1,014239,鈴木 裕,千 葉,41,92,S2,S2,両,,99.12,12.0,22.0,41.0,1,2,4,0,5,4,3,,
20260715_玉野_7R,20260715,玉野,7,2,015660,河崎 正晴,熊 本,25,121,S2,S2,逃,,101.57,18.0,21.0,36.0,0,5,1,1,7,7,0,,
20260715_玉野_7R,20260715,玉野,7,3,015450,長谷部 龍一,岐 阜,30,117,S2,S2,逃,,100.0,12.0,29.0,33.0,2,4,1,0,4,4,2,,
20260715_玉野_7R,20260715,玉野,7,4,015118,木村 幸希,広 島,34,109,S2,S2,両,,95.52,5.0,5.0,8.0,0,0,2,0,0,0,0,,
20260715_玉野_7R,20260715,玉野,7,5,014337,佐々木 翔一,佐 賀,39,93,S2,S2,両,,99.56,12.0,16.0,28.0,0,0,4,0,0,0,3,,
20260715_玉野_7R,20260715,玉野,7,6,013335,坂上 樹大,石 川,48,80,S2,A1,追,,90.85,29.0,40.0,48.0,0,0,9,2,0,0,6,,
20260715_玉野_7R,20260715,玉野,7,7,014723,石川 裕二,茨 城,42,99,S2,S1,追,,102.09,4.0,4.0,34.0,0,0,1,0,0,0,2,,
20260715_玉野_8R,20260715,玉野,8,1,014004,松永 将,茨 城,45,89,S2,S2,追,,99.78,5.0,14.0,38.0,0,0,3,2,0,0,7,,
20260715_玉野_8R,20260715,玉野,8,2,015551,渡口 勝成,山 口,29,119,S2,S2,逃,,101.85,18.0,33.0,37.0,3,4,2,0,8,6,0,,
20260715_玉野_8R,20260715,玉野,8,3,015438,佐々木 和紀,神奈川,29,117,S2,S2,追,,100.96,0.0,15.0,34.0,0,0,1,3,0,0,2,,
20260715_玉野_8R,20260715,玉野,8,4,015418,原 大智,宮 城,29,117,S2,S2,逃,,102.64,11.0,23.0,58.0,0,2,1,1,2,2,0,,
20260715_玉野_8R,20260715,玉野,8,5,012541,室井 健一,徳 島,55,69,S2,S2,追,,99.6,0.0,13.0,33.0,0,0,2,0,0,0,0,,
20260715_玉野_8R,20260715,玉野,8,6,015612,小榑 佑弥,群 馬,26,121,S2,A1,逃,,91.41,17.0,35.0,47.0,0,3,0,3,1,7,5,,
20260715_玉野_8R,20260715,玉野,8,7,014592,小島 歩,神奈川,36,97,S2,S2,追,,99.48,7.0,23.0,42.0,0,0,5,1,0,0,1,,
20260715_玉野_9R,20260715,玉野,9,1,013790,稲垣 裕之,京 都,48,86,S2,S2,両,,96.18,6.0,15.0,28.0,0,0,3,2,0,0,6,,
20260715_玉野_9R,20260715,玉野,9,2,012813,成清 貴之,千 葉,52,73,S2,S2,追,,100.02,5.0,22.0,33.0,0,0,6,2,0,0,0,,
20260715_玉野_9R,20260715,玉野,9,3,014617,西岡 拓朗,広 島,42,97,S2,S2,追,,96.38,3.0,11.0,19.0,0,0,1,2,0,0,3,,
20260715_玉野_9R,20260715,玉野,9,4,013744,菅原 晃,大 分,46,85,S2,S2,追,,100.15,0.0,28.0,42.0,0,0,0,6,0,0,1,,
20260715_玉野_9R,20260715,玉野,9,5,015609,安倍 大成,埼 玉,27,121,S2,S2,逃,,97.77,13.0,31.0,40.0,2,5,0,0,5,6,4,,
20260715_玉野_9R,20260715,玉野,9,6,015648,森本 桂太郎,愛 媛,27,121,S2,S2,逃,,94.5,0.0,18.0,27.0,1,2,0,1,9,7,1,,
20260715_玉野_9R,20260715,玉野,9,7,014955,市橋 司優人,福 岡,34,103,S2,S1,両,,102.38,0.0,9.0,19.0,0,0,1,1,1,1,3,,
20260715_玉野_10R,20260715,玉野,10,1,015385,立部 楓真,佐 賀,27,115,S1,S2,逃,,101.89,20.0,37.0,41.0,4,5,2,0,12,6,4,,
20260715_玉野_10R,20260715,玉野,10,2,015170,川越 勇星,神奈川,29,111,S2,S2,両,,101.8,15.0,26.0,53.0,3,3,1,0,6,5,4,,
20260715_玉野_10R,20260715,玉野,10,3,015815,栗山 和樹,岐 阜,29,125,S2,S2,逃,,108.65,50.0,75.0,79.0,2,12,4,0,3,3,2,,
20260715_玉野_10R,20260715,玉野,10,4,013059,香川 雄介,香 川,52,76,S1,S1,追,,105.03,10.0,17.0,27.0,0,0,3,2,0,0,0,,
20260715_玉野_10R,20260715,玉野,10,5,015004,畑段 嵐士,京 都,35,105,S2,S2,追,,100.3,6.0,33.0,43.0,0,2,5,3,2,0,5,,
20260715_玉野_10R,20260715,玉野,10,6,015104,中川 勝貴,福 井,30,109,S2,S2,追,,100.16,12.0,32.0,56.0,0,0,7,1,0,0,0,,
20260715_玉野_10R,20260715,玉野,10,7,015352,原田 亮太,千 葉,30,115,S2,S2,逃,,102.78,28.0,46.0,57.0,8,5,0,0,18,18,1,,
20260715_玉野_11R,20260715,玉野,11,1,015718,棚瀬 義大,岐 阜,26,123,S2,S2,逃,,103.21,8.0,39.0,56.0,8,1,0,0,15,15,8,,
20260715_玉野_11R,20260715,玉野,11,2,014890,大西 貴晃,大 分,33,101,S1,S2,両,,102.05,26.0,31.0,42.0,1,1,4,0,2,1,0,,
20260715_玉野_11R,20260715,玉野,11,3,015598,大川 剛,青 森,27,121,S1,S2,逃,,104.36,30.0,43.0,56.0,6,6,1,0,14,14,9,,
20260715_玉野_11R,20260715,玉野,11,4,014786,本郷 雄三,熊 本,37,99,S2,S2,両,,99.17,14.0,17.0,35.0,1,3,1,1,2,1,10,,
20260715_玉野_11R,20260715,玉野,11,5,014485,田中 勇二,岡 山,38,95,S1,S1,追,,102.78,9.0,23.0,42.0,0,0,3,2,0,0,1,,
20260715_玉野_11R,20260715,玉野,11,6,014259,戸田 洋平,岡 山,43,92,S2,S2,追,,98.68,0.0,15.0,30.0,0,0,3,0,0,0,0,,
20260715_玉野_11R,20260715,玉野,11,7,014641,箱田 優樹,青 森,35,98,S2,S2,追,,102.54,4.0,12.0,36.0,0,0,1,2,0,0,0,,
20260715_玉野_12R,20260715,玉野,12,1,015555,林 昌幸,愛 媛,23,119,S2,A1,逃,,96.13,45.0,68.0,81.0,6,6,3,0,14,7,2,,
20260715_玉野_12R,20260715,玉野,12,2,013249,諸橋 愛,新 潟,48,79,S1,S1,追,,109.93,5.0,11.0,29.0,0,0,2,0,0,0,0,,
20260715_玉野_12R,20260715,玉野,12,3,015183,小森 貴大,福 井,36,111,S1,S1,両,,105.42,10.0,30.0,40.0,2,2,1,1,5,5,7,,
20260715_玉野_12R,20260715,玉野,12,4,015521,中島 詩音,山 梨,28,119,S2,S2,逃,,106.0,13.0,30.0,56.0,1,5,0,1,2,1,4,,
20260715_玉野_12R,20260715,玉野,12,5,013724,渡辺 十夢,福 井,46,85,S2,S2,追,,100.89,6.0,30.0,40.0,0,0,5,4,0,0,3,,
20260715_玉野_12R,20260715,玉野,12,6,015782,佐々木 亮太,青 森,21,125,S2,A1,逃,,90.81,25.0,37.0,48.0,6,4,0,0,13,13,1,,
