レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260715_取手_7R,20260715,取手,7,3,015968,渡邉 拓,栃 木,27,129,A3,A3,逃,,77.41,50.0,58.0,66.0,3,3,0,1,5,2,0,,
20260715_取手_7R,20260715,取手,7,4,015367,南 蓮,和歌山,27,115,A3,A3,追,,67.19,0.0,0.0,19.0,0,0,0,0,1,2,0,,
20260715_取手_7R,20260715,取手,7,5,011993,深井 高志,東 京,57,63,A3,A3,追,,69.44,22.0,33.0,44.0,0,0,6,0,0,0,0,,
20260715_取手_7R,20260715,取手,7,6,014855,東 隆之,宮 崎,39,100,A3,A3,追,,65.93,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260715_取手_7R,20260715,取手,7,7,015062,大室 翔,岡 山,34,107,A3,A3,逃,,71.45,13.0,26.0,52.0,2,3,0,1,2,3,1,,
20260715_京王閣_1R,20260715,京王閣,1,1,014093,窪田 陽介,滋 賀,41,90,A3,A2,追,,79.1,0.0,4.0,19.0,0,0,1,0,0,0,7,,
20260715_京王閣_1R,20260715,京王閣,1,2,012287,西川 弘資,三 重,57,66,A3,A3,追,,72.66,0.0,33.0,50.0,0,0,0,2,0,0,2,,
20260715_京王閣_1R,20260715,京王閣,1,3,015708,山口 直樹,神奈川,30,123,A3,A3,逃,,72.0,20.0,46.0,53.0,4,3,0,0,6,5,1,,
20260715_京王閣_1R,20260715,京王閣,1,4,014516,村松 俊弥,山 梨,39,96,A3,A3,追,,70.71,9.0,28.0,52.0,0,0,3,3,0,1,11,,
20260715_京王閣_1R,20260715,京王閣,1,5,013324,市川 博章,静 岡,49,80,A3,A3,追,,69.37,0.0,16.0,37.0,0,0,2,2,0,0,5,,
20260715_京王閣_1R,20260715,京王閣,1,6,015425,藤野 竜也,栃 木,26,117,A3,A3,追,,67.78,14.0,14.0,28.0,0,0,2,0,1,0,1,,
20260715_京王閣_1R,20260715,京王閣,1,7,014429,千澤 大輔,青 森,38,95,A3,A3,追,,66.77,11.0,14.0,22.0,0,0,3,1,0,0,2,,
20260715_京王閣_2R,20260715,京王閣,2,1,014496,天沼 雅貴,埼 玉,42,96,A3,A2,追,,78.15,0.0,0.0,7.0,0,0,0,0,1,0,0,,
20260715_京王閣_2R,20260715,京王閣,2,2,011712,金田 健一郎,大 阪,59,60,A3,A2,追,,77.62,0.0,7.0,22.0,0,0,0,2,0,0,1,,
20260715_京王閣_2R,20260715,京王閣,2,3,015998,木曽田 晃大,京 都,25,129,A3,A3,逃,,71.66,0.0,0.0,16.0,0,0,0,0,0,1,0,,
20260715_京王閣_2R,20260715,京王閣,2,4,012883,大沼 孝行,静 岡,51,74,A3,A3,逃,,69.29,4.0,20.0,28.0,4,0,0,1,4,5,3,,
20260715_京王閣_2R,20260715,京王閣,2,5,013244,小林 高志,東 京,53,79,A3,A3,追,,68.04,0.0,12.0,24.0,0,0,1,2,0,0,1,,
20260715_京王閣_2R,20260715,京王閣,2,6,013454,関戸 努,宮 城,51,82,A3,A3,追,,67.45,0.0,16.0,37.0,0,0,2,2,0,0,7,,
20260715_京王閣_2R,20260715,京王閣,2,7,013678,菊池 崇訓,栃 木,49,85,A3,A3,追,,66.26,0.0,4.0,17.0,0,0,0,1,0,0,9,,
20260715_京王閣_3R,20260715,京王閣,3,1,014158,本間 慎吾,新 潟,39,91,A3,A2,追,,83.09,0.0,4.0,38.0,0,0,1,0,0,0,0,,
20260715_京王閣_3R,20260715,京王閣,3,2,015177,森川 康輔,岐 阜,29,111,A3,A1,両,,79.66,8.0,8.0,25.0,0,0,1,0,1,0,2,,
20260715_京王閣_3R,20260715,京王閣,3,3,014810,小川 辰徳,埼 玉,38,100,A3,A2,両,,75.43,0.0,8.0,13.0,1,0,0,1,6,7,3,,
20260715_京王閣_3R,20260715,京王閣,3,4,013255,安坂 洋一,神奈川,50,79,A3,A3,追,,69.16,0.0,3.0,25.0,0,0,0,1,0,0,0,,
20260715_京王閣_3R,20260715,京王閣,3,5,012005,藤田 和彦,神奈川,56,63,A3,A3,追,,69.09,6.0,12.0,38.0,0,0,3,1,0,0,0,,
20260715_京王閣_3R,20260715,京王閣,3,6,013470,畠山 裕行,神奈川,48,82,A3,A3,追,,68.6,0.0,8.0,20.0,0,0,0,2,0,0,0,,
20260715_京王閣_3R,20260715,京王閣,3,7,013781,服部 正継,岐 阜,47,86,A3,A3,追,,66.17,0.0,5.0,23.0,0,0,0,1,0,0,3,,
20260715_京王閣_4R,20260715,京王閣,4,1,013555,台 和紀,埼 玉,49,83,A1,A2,追,,87.4,22.0,33.0,48.0,0,0,8,1,0,0,1,,
20260715_京王閣_4R,20260715,京王閣,4,2,012336,高谷 雅彦,青 森,54,67,A2,A1,両,,85.87,12.0,29.0,45.0,0,2,4,1,1,1,4,,
20260715_京王閣_4R,20260715,京王閣,4,3,014087,高橋 隆太,静 岡,43,90,A2,A2,追,,85.0,0.0,0.0,25.0,0,0,0,0,0,0,0,,
20260715_京王閣_4R,20260715,京王閣,4,4,014220,山崎 悟,茨 城,41,92,A2,A2,追,,83.03,0.0,17.0,28.0,0,0,1,4,0,0,7,,
20260715_京王閣_4R,20260715,京王閣,4,5,014366,阿久津 浩之,東 京,42,94,A2,A1,逃,,80.56,6.0,13.0,26.0,3,0,1,0,8,10,2,,
20260715_京王閣_4R,20260715,京王閣,4,6,014753,山田 純也,岐 阜,37,99,A2,A2,両,,77.37,0.0,0.0,4.0,0,0,0,0,4,3,1,,
20260715_京王閣_4R,20260715,京王閣,4,7,015112,日浦 崇道,和歌山,35,109,A2,A3,逃,,68.47,9.0,33.0,47.0,7,0,0,0,10,11,0,,
20260715_京王閣_5R,20260715,京王閣,5,1,014527,飯田 憲司,静 岡,43,96,A1,S2,両,,93.4,4.0,8.0,12.0,0,0,2,0,0,0,0,,
20260715_京王閣_5R,20260715,京王閣,5,2,014347,外崎 一成,北海道,39,94,A2,A2,追,,83.56,12.0,20.0,48.0,0,1,4,0,0,0,4,,
20260715_京王閣_5R,20260715,京王閣,5,3,015456,安藤 直希,京 都,28,117,A2,A1,逃,,82.6,14.0,28.0,47.0,4,1,1,0,11,12,0,,
20260715_京王閣_5R,20260715,京王閣,5,4,013580,河村 章憲,京 都,49,83,A2,A2,追,,81.68,0.0,13.0,31.0,0,0,1,3,0,0,3,,
20260715_京王閣_5R,20260715,京王閣,5,5,014520,伊藤 彰規,神奈川,36,96,A2,A2,両,,80.37,4.0,8.0,28.0,1,0,1,0,2,2,0,,
20260715_京王閣_5R,20260715,京王閣,5,6,013925,黒田 篤,栃 木,46,88,A2,A2,追,,79.2,0.0,0.0,16.0,0,0,0,0,0,0,1,,
20260715_京王閣_5R,20260715,京王閣,5,7,013629,福森 慎太郎,千 葉,49,84,A2,A3,逃,,71.75,31.0,43.0,62.0,5,2,0,0,8,7,1,,
20260715_京王閣_6R,20260715,京王閣,6,1,015350,山本 修平,東 京,30,115,A2,A1,逃,,88.58,16.0,41.0,58.0,3,2,5,0,7,9,1,,
20260715_京王閣_6R,20260715,京王閣,6,2,015811,水谷 亮太,愛 知,29,125,A2,A2,逃,,88.55,11.0,40.0,62.0,6,4,0,1,14,12,12,,
20260715_京王閣_6R,20260715,京王閣,6,3,015189,山本 隼人,大 阪,28,111,A2,A1,追,,87.44,5.0,36.0,47.0,0,0,2,5,0,0,10,,
20260715_京王閣_6R,20260715,京王閣,6,4,012679,坂上 忠克,石 川,52,71,A1,A1,追,,86.46,7.0,33.0,51.0,0,0,3,6,0,0,4,,
20260715_京王閣_6R,20260715,京王閣,6,5,013482,松崎 貴久,富 山,52,82,A2,A1,追,,85.3,16.0,33.0,60.0,0,0,9,1,1,1,4,,
20260715_京王閣_6R,20260715,京王閣,6,6,014674,丹波 孝佑,大 阪,38,98,A1,A1,逃,,83.8,12.0,37.0,37.0,6,0,0,0,6,8,1,,
20260715_京王閣_6R,20260715,京王閣,6,7,015880,吉岡 優太,茨 城,24,127,A2,A2,逃,,81.5,72.0,83.0,94.0,7,8,0,0,11,7,5,,
20260715_京王閣_7R,20260715,京王閣,7,1,015809,高野 信元,愛 知,27,125,A1,A2,逃,,91.41,45.0,75.0,79.0,11,6,1,0,17,14,3,,
20260715_京王閣_7R,20260715,京王閣,7,2,013311,根本 雄紀,茨 城,49,80,A1,A1,追,,87.92,14.0,22.0,51.0,0,0,5,1,0,0,0,,
20260715_京王閣_7R,20260715,京王閣,7,3,015526,梅田 加津也,神奈川,32,119,A1,A1,逃,,86.33,22.0,29.0,48.0,3,3,2,0,13,15,11,,
20260715_京王閣_7R,20260715,京王閣,7,4,014302,武田 憲祐,神奈川,43,93,A1,A1,追,,85.13,3.0,24.0,55.0,0,0,1,6,0,0,8,,
20260715_京王閣_7R,20260715,京王閣,7,5,014354,大島 将人,福 島,37,94,A1,A1,追,,84.4,8.0,21.0,34.0,0,0,4,1,0,0,9,,
20260715_京王閣_7R,20260715,京王閣,7,6,013041,三浦 稔希,愛 知,50,76,A1,A1,追,,84.34,0.0,25.0,33.0,0,0,2,4,0,0,7,,
20260715_京王閣_7R,20260715,京王閣,7,7,013333,小西 誠也,三 重,50,80,A2,A2,追,,82.33,4.0,9.0,38.0,0,0,1,1,0,0,0,,
20260715_京王閣_8R,20260715,京王閣,8,1,014829,桜井 雄太,愛 知,34,100,A3,A2,逃,,81.53,25.0,35.0,50.0,7,1,2,0,8,8,0,,
20260715_京王閣_8R,20260715,京王閣,8,2,015874,角田 吏,福 島,23,127,A3,A3,逃,,77.48,51.0,70.0,81.0,8,10,0,1,12,9,7,,
20260715_京王閣_8R,20260715,京王閣,8,3,015975,小笠原 匠海,東 京,26,129,A3,A3,逃,,77.44,33.0,55.0,77.0,2,2,1,0,4,5,5,,
20260715_京王閣_8R,20260715,京王閣,8,4,014434,山崎 功也,宮 城,37,95,A3,A3,追,,73.83,0.0,50.0,61.0,0,0,2,7,0,0,4,,
20260715_京王閣_8R,20260715,京王閣,8,5,015997,片岡 遼真,福 井,23,129,A3,A3,逃,,70.33,0.0,11.0,22.0,0,1,0,0,2,0,0,,
20260715_京王閣_8R,20260715,京王閣,8,6,013998,桂馬 将人,福 島,44,89,A3,A3,両,,68.7,8.0,25.0,37.0,0,3,1,2,1,0,0,,
20260715_京王閣_8R,20260715,京王閣,8,7,015965,篠原 輝利,茨 城,23,129,A3,A3,逃,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260715_京王閣_9R,20260715,京王閣,9,1,015365,古賀 勝大,和歌山,35,115,A1,S2,両,,98.48,22.0,37.0,44.0,0,5,4,1,1,1,8,,
20260715_京王閣_9R,20260715,京王閣,9,2,012785,小橋 明紀,青 森,53,73,A1,S2,追,,93.27,0.0,0.0,13.0,0,0,0,0,0,0,1,,
20260715_京王閣_9R,20260715,京王閣,9,3,015689,菊地 圭,宮 城,25,123,A1,A1,逃,,92.95,20.0,41.0,62.0,6,4,0,0,18,14,10,,
20260715_京王閣_9R,20260715,京王閣,9,4,014510,菅谷 隆司,東 京,41,96,A1,A1,両,,91.81,17.0,35.0,52.0,0,1,4,1,0,0,6,,
20260715_京王閣_9R,20260715,京王閣,9,5,015796,川田 真也,埼 玉,25,125,A1,A2,逃,,90.0,29.0,55.0,59.0,11,4,0,0,17,18,10,,
20260715_京王閣_9R,20260715,京王閣,9,6,013308,木村 貴宏,茨 城,49,80,A1,A2,追,,86.95,4.0,14.0,42.0,0,0,2,1,0,0,11,,
20260715_京王閣_9R,20260715,京王閣,9,7,015159,坂本 拓也,福 島,40,111,A1,A1,両,,86.44,28.0,28.0,60.0,0,2,5,0,5,5,7,,
20260715_岸和田_1R,20260715,岸和田,1,1,014289,羽石 国臣,栃 木,51,93,A3,A3,追,,68.9,9.0,14.0,28.0,0,0,2,1,0,0,1,,
20260715_岸和田_1R,20260715,岸和田,1,2,013861,岡田 大門,愛 知,45,87,A3,A3,両,,68.12,12.0,16.0,24.0,1,1,1,1,4,3,6,,
20260715_岸和田_1R,20260715,岸和田,1,3,014202,島田 茂希,北海道,40,92,A3,A3,逃,,72.0,16.0,50.0,66.0,2,1,0,0,5,4,1,,
20260715_岸和田_1R,20260715,岸和田,1,4,012530,池上 孝之,兵 庫,54,69,A3,A3,追,,67.86,0.0,4.0,36.0,0,0,1,0,0,0,0,,
20260715_岸和田_1R,20260715,岸和田,1,5,014064,吉松 賢二,群 馬,40,90,A3,A3,両,,71.87,21.0,42.0,57.0,9,1,1,3,17,16,4,,
20260715_岸和田_1R,20260715,岸和田,1,6,011792,木下 章,長 野,58,61,A3,A3,両,,67.31,0.0,5.0,15.0,0,0,0,1,0,1,1,,
20260715_岸和田_1R,20260715,岸和田,1,7,012671,滝川 秀嗣,愛 知,53,71,A3,A3,追,,68.4,0.0,0.0,30.0,0,0,0,0,0,0,0,,
20260715_岸和田_2R,20260715,岸和田,2,1,012893,吉野 猛,愛 知,53,74,A3,A3,追,,69.5,0.0,16.0,41.0,0,0,2,0,0,0,0,,
20260715_岸和田_2R,20260715,岸和田,2,2,014254,武田 和也,奈 良,38,92,A3,A3,両,,72.44,7.0,44.0,59.0,4,1,2,5,6,7,17,,
20260715_岸和田_2R,20260715,岸和田,2,3,013320,村上 順規,新 潟,49,80,A3,A3,追,,67.59,7.0,22.0,29.0,0,2,3,1,0,0,0,,
20260715_岸和田_2R,20260715,岸和田,2,4,015355,磯村 蓮太,愛 知,29,115,A3,A3,逃,,69.46,6.0,31.0,37.0,1,1,2,1,4,6,6,,
20260715_岸和田_2R,20260715,岸和田,2,5,013788,白崎 芳典,福 井,49,86,A3,A3,追,,69.35,3.0,14.0,32.0,0,0,1,3,0,1,3,,
20260715_岸和田_2R,20260715,岸和田,2,6,014667,藤本 龍也,長 野,42,98,A3,A3,両,,67.27,0.0,9.0,18.0,1,0,0,0,3,3,0,,
20260715_岸和田_2R,20260715,岸和田,2,7,015188,浜田 翔平,大 阪,37,111,A3,A3,逃,,67.86,18.0,25.0,25.0,0,1,2,1,2,2,0,,
20260715_岸和田_3R,20260715,岸和田,3,1,012656,柴田 健,神奈川,55,71,A3,A3,追,,71.93,6.0,31.0,50.0,0,0,2,3,0,0,1,,
20260715_岸和田_3R,20260715,岸和田,3,2,015542,中嶋 樹,大 阪,24,119,A3,A3,逃,,69.7,26.0,40.0,43.0,7,4,1,0,8,11,0,,
20260715_岸和田_3R,20260715,岸和田,3,3,011622,杉山 正和,三 重,59,59,A3,A3,追,,71.41,16.0,33.0,58.0,0,0,2,2,0,0,4,,
20260715_岸和田_3R,20260715,岸和田,3,4,013206,岡崎 和久,奈 良,50,78,A3,A2,追,,80.53,0.0,13.0,20.0,0,0,0,2,0,0,0,,
20260715_岸和田_3R,20260715,岸和田,3,5,013796,陶器 一馬,大 阪,47,86,A3,A3,追,,69.78,4.0,21.0,39.0,0,0,2,3,0,0,2,,
20260715_岸和田_3R,20260715,岸和田,3,6,011346,野崎 修一,栃 木,63,57,A3,A3,追,,67.87,11.0,11.0,29.0,0,0,2,0,0,0,0,,
20260715_岸和田_3R,20260715,岸和田,3,7,015105,大崎 龍一郎,奈 良,33,109,A3,A3,両,,68.64,13.0,20.0,26.0,0,1,2,0,0,0,0,,
20260715_岸和田_4R,20260715,岸和田,4,1,015190,大中 拓磨,兵 庫,37,111,A3,A3,逃,,73.18,15.0,42.0,69.0,5,3,2,4,12,15,14,,
20260715_岸和田_4R,20260715,岸和田,4,2,015983,大村 涼兼,神奈川,30,129,A3,A3,逃,,69.66,0.0,0.0,0.0,0,0,0,0,3,2,0,,
20260715_岸和田_4R,20260715,岸和田,4,3,015964,柳沼 鼓太朗,福 島,23,129,A3,A3,逃,,76.11,22.0,33.0,55.0,0,1,1,1,0,1,1,,
20260715_岸和田_4R,20260715,岸和田,4,4,015720,山元 大夢,石 川,26,123,A3,A2,両,,83.2,12.0,24.0,44.0,4,1,1,0,7,7,2,,
20260715_岸和田_4R,20260715,岸和田,4,5,012439,河合 康晴,静 岡,56,68,A3,A2,追,,77.8,0.0,4.0,22.0,0,0,0,1,0,0,1,,
20260715_岸和田_4R,20260715,岸和田,4,6,014430,橋本 祐司,青 森,41,95,A3,A3,追,,66.87,12.0,25.0,35.0,0,0,6,2,1,2,0,,
20260715_岸和田_4R,20260715,岸和田,4,7,016001,高橋 奏多,大 阪,19,129,A3,A3,逃,,78.0,33.0,33.0,66.0,1,1,0,0,2,1,2,,
20260715_岸和田_5R,20260715,岸和田,5,1,016038,仲井 リコ,岐 阜,20,130,L1,L1,両,,44.08,0.0,8.0,8.0,0,0,0,1,0,0,0,,
20260715_岸和田_5R,20260715,岸和田,5,2,015940,千葉 捺美,群 馬,31,128,L1,L1,両,,50.88,0.0,11.0,55.0,0,0,0,1,0,0,3,,
20260715_岸和田_5R,20260715,岸和田,5,3,015585,山本 さくら,愛 知,25,120,L1,L1,両,,48.6,10.0,20.0,33.0,2,3,0,1,9,14,12,,
20260715_岸和田_5R,20260715,岸和田,5,4,015316,川田 ひな,香 川,27,114,L1,L1,追,,46.22,0.0,0.0,11.0,0,0,0,0,0,0,0,,
20260715_岸和田_5R,20260715,岸和田,5,5,015399,高木 佑真,神奈川,27,116,L1,L1,両,,50.63,4.0,21.0,47.0,0,2,1,2,1,2,2,,
20260715_岸和田_5R,20260715,岸和田,5,6,014925,大和 久保美,青 森,34,102,L1,L1,追,,46.16,0.0,4.0,4.0,0,0,0,1,0,0,1,,
20260715_岸和田_5R,20260715,岸和田,5,7,015145,大谷 杏奈,大 阪,29,110,L1,L1,両,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260715_岸和田_6R,20260715,岸和田,6,1,015769,松井 優佳,大 阪,27,124,L1,L1,両,,55.33,37.0,66.0,79.0,4,8,4,0,6,7,3,,
20260715_岸和田_6R,20260715,岸和田,6,2,015485,青木 美保,埼 玉,28,118,L1,L1,両,,54.25,12.0,45.0,70.0,2,4,4,1,7,6,0,,
20260715_岸和田_6R,20260715,岸和田,6,3,015957,成海 綾香,沖 縄,25,128,L1,L1,両,,47.37,0.0,0.0,6.0,0,0,0,0,0,3,2,,
20260715_岸和田_6R,20260715,岸和田,6,4,015765,竹野 百香,三 重,23,124,L1,L1,両,,55.86,43.0,56.0,68.0,5,1,2,1,9,8,0,,
20260715_岸和田_6R,20260715,岸和田,6,5,015027,長澤 彩,福 岡,38,106,L1,L1,両,,50.14,4.0,14.0,33.0,0,0,1,2,1,3,3,,
20260715_岸和田_6R,20260715,岸和田,6,6,015408,高尾 貴美歌,長 崎,26,116,L1,L1,両,,54.08,29.0,62.0,83.0,0,3,8,4,1,1,0,,
20260715_岸和田_6R,20260715,岸和田,6,7,015666,畠山 ひすい,神奈川,24,122,L1,L1,逃,,54.64,48.0,60.0,80.0,7,6,2,0,16,11,5,,
20260715_岸和田_7R,20260715,岸和田,7,1,013575,渡会 啓介,愛 知,49,83,A2,A2,追,,83.51,3.0,14.0,40.0,0,0,2,2,0,0,2,,
20260715_岸和田_7R,20260715,岸和田,7,2,014223,瀧野 勝太,群 馬,39,92,A2,A2,追,,83.48,14.0,25.0,37.0,0,1,3,3,1,0,3,,
20260715_岸和田_7R,20260715,岸和田,7,3,014438,緑川 修平,福 島,42,95,A2,A2,逃,,83.0,19.0,29.0,38.0,1,7,0,1,1,1,0,,
20260715_岸和田_7R,20260715,岸和田,7,4,012960,水書 義弘,千 葉,52,75,A2,A1,追,,82.52,8.0,8.0,34.0,0,0,2,0,0,0,0,,
20260715_岸和田_7R,20260715,岸和田,7,5,013761,新井 剛央,埼 玉,48,86,A2,A2,追,,80.47,0.0,4.0,14.0,0,0,1,0,0,0,2,,
20260715_岸和田_7R,20260715,岸和田,7,6,015910,土生 智徳,大 阪,29,127,A2,A3,逃,,77.75,48.0,66.0,72.0,16,6,0,0,18,17,2,,
20260715_岸和田_7R,20260715,岸和田,7,7,014734,長沼 謙太,東 京,37,99,A1,A1,追,,83.09,23.0,38.0,47.0,1,0,5,2,1,1,2,,
20260715_岸和田_8R,20260715,岸和田,8,1,015455,枠元 一葵,福 井,26,117,A2,A2,逃,,82.83,16.0,25.0,41.0,4,2,0,0,12,18,1,,
20260715_岸和田_8R,20260715,岸和田,8,2,014528,落合 達彦,静 岡,39,96,A1,A1,追,,90.75,16.0,33.0,33.0,0,0,1,1,0,0,0,,
20260715_岸和田_8R,20260715,岸和田,8,3,014598,岡崎 祥伍,岐 阜,37,97,A2,A2,追,,81.77,11.0,11.0,22.0,0,0,1,0,0,0,0,,
20260715_岸和田_8R,20260715,岸和田,8,4,012823,遠藤 勝行,静 岡,51,73,A2,A2,追,,83.45,8.0,20.0,29.0,0,0,2,3,0,0,2,,
20260715_岸和田_8R,20260715,岸和田,8,5,015623,野崎 翼,岐 阜,28,121,A2,A1,両,,82.8,12.0,24.0,28.0,3,2,1,0,7,10,9,,
20260715_岸和田_8R,20260715,岸和田,8,6,014713,鈴木 裕斗,宮 城,35,99,A2,A3,両,,67.53,6.0,6.0,20.0,1,0,0,0,3,5,6,,
20260715_岸和田_8R,20260715,岸和田,8,7,015594,金田 涼馬,神奈川,28,119,A2,A1,逃,,89.73,26.0,53.0,56.0,10,4,2,0,17,17,17,,
20260715_岸和田_9R,20260715,岸和田,9,1,014161,藤田 大輔,千 葉,41,91,A1,A1,追,,88.55,18.0,37.0,55.0,0,1,6,3,0,0,3,,
20260715_岸和田_9R,20260715,岸和田,9,2,013483,宮越 孝治,富 山,47,82,A1,S2,追,,94.86,3.0,6.0,16.0,0,0,2,0,0,1,6,,
20260715_岸和田_9R,20260715,岸和田,9,3,014003,須賀 和彦,茨 城,41,89,A2,A2,追,,85.75,8.0,29.0,37.0,0,0,4,3,2,1,2,,
