レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260715_岸和田_9R,20260715,岸和田,9,4,015635,藤岡 徹也,兵 庫,38,121,A1,A1,両,,85.23,14.0,33.0,52.0,0,2,3,2,1,1,1,,
20260715_岸和田_9R,20260715,岸和田,9,5,013042,渡邊 健,愛 知,53,76,A1,A1,追,,88.64,11.0,34.0,50.0,0,0,5,4,0,0,5,,
20260715_岸和田_9R,20260715,岸和田,9,6,014012,関 智晴,新 潟,42,89,A2,A2,追,,79.9,0.0,9.0,19.0,0,0,1,1,0,0,4,,
20260715_岸和田_9R,20260715,岸和田,9,7,015234,八嶋 稔真,神奈川,30,113,A1,A2,逃,,84.76,26.0,34.0,46.0,4,3,0,2,8,12,1,,
20260715_岸和田_10R,20260715,岸和田,10,1,014230,山田 義彦,埼 玉,40,92,A1,A1,両,,86.62,5.0,27.0,38.0,0,2,2,1,1,0,0,,
20260715_岸和田_10R,20260715,岸和田,10,2,015783,吉田 優斗,岩 手,26,125,A1,A2,逃,,89.0,28.0,57.0,76.0,9,3,0,0,11,13,1,,
20260715_岸和田_10R,20260715,岸和田,10,3,014402,泉谷 直哉,兵 庫,43,94,A2,A1,追,,85.21,14.0,28.0,35.0,0,0,6,2,0,0,2,,
20260715_岸和田_10R,20260715,岸和田,10,4,015705,鳥海 創,千 葉,24,123,A2,A2,逃,,82.77,22.0,27.0,44.0,5,0,0,0,7,8,1,,
20260715_岸和田_10R,20260715,岸和田,10,5,011907,島野 浩司,愛 知,57,62,A1,A1,追,,87.88,16.0,44.0,55.0,0,0,4,4,0,0,2,,
20260715_岸和田_10R,20260715,岸和田,10,6,013857,浅沼 聖士,静 岡,44,87,A2,A2,追,,81.2,0.0,4.0,25.0,0,0,1,0,0,1,3,,
20260715_岸和田_10R,20260715,岸和田,10,7,014570,松澤 敬輔,北海道,38,97,A1,A2,両,,91.11,14.0,66.0,74.0,0,3,5,10,1,0,5,,
20260715_岸和田_11R,20260715,岸和田,11,1,015460,仲野 結音,大 阪,26,117,A1,A1,逃,,96.09,63.0,72.0,86.0,0,14,2,0,5,1,3,,
20260715_岸和田_11R,20260715,岸和田,11,2,014460,矢口 大樹,千 葉,37,95,A1,A1,両,,91.33,23.0,52.0,57.0,5,5,0,1,11,10,2,,
20260715_岸和田_11R,20260715,岸和田,11,3,014807,福田 拓也,栃 木,34,100,A1,A1,追,,91.66,33.0,52.0,61.0,0,4,4,3,2,2,1,,
20260715_岸和田_11R,20260715,岸和田,11,4,015338,土田 栄二,茨 城,30,115,A1,A1,逃,,89.08,25.0,62.0,75.0,13,0,2,0,16,18,10,,
20260715_岸和田_11R,20260715,岸和田,11,5,015508,菅野 航基,宮 城,25,119,A1,S2,逃,,96.85,10.0,21.0,25.0,2,0,2,2,7,13,3,,
20260715_岸和田_11R,20260715,岸和田,11,6,014859,小林 申太,茨 城,43,101,A2,A1,両,,85.91,29.0,37.0,50.0,4,2,3,0,9,9,2,,
20260715_岸和田_11R,20260715,岸和田,11,7,015254,鈴木 輝大,東 京,31,113,A1,S2,追,,99.8,24.0,28.0,36.0,0,1,6,0,0,0,2,,
20260715_広島_1R,20260715,広島,1,1,015669,河内 桜雪,群 馬,23,122,L1,L1,追,,53.08,4.0,40.0,76.0,0,0,4,6,0,0,2,,
20260715_広島_1R,20260715,広島,1,2,015394,三森 彩桜,福 島,26,116,L1,L1,追,,51.95,0.0,28.0,66.0,0,0,0,6,0,0,0,,
20260715_広島_1R,20260715,広島,1,3,014910,篠崎 新純,千 葉,41,102,L1,L1,両,,49.19,0.0,19.0,38.0,0,1,0,3,3,3,9,,
20260715_広島_1R,20260715,広島,1,4,015776,高本 美穂,熊 本,23,124,L1,L1,追,,48.29,2.0,5.0,17.0,1,0,1,0,6,6,6,,
20260715_広島_1R,20260715,広島,1,5,015496,布居 光,和歌山,26,118,L1,L1,両,,47.33,0.0,8.0,20.0,0,0,1,1,2,1,4,,
20260715_広島_1R,20260715,広島,1,6,015757,戸邉 香奈実,茨 城,32,124,L1,L1,両,,47.0,0.0,0.0,13.0,0,0,0,0,0,0,2,,
20260715_広島_1R,20260715,広島,1,7,015489,保立 沙織,神奈川,42,118,L1,L1,両,,45.11,0.0,0.0,0.0,0,0,0,0,0,1,0,,
20260715_広島_2R,20260715,広島,2,1,013654,滝山 実,徳 島,49,84,A2,A1,追,,83.66,0.0,20.0,25.0,0,0,3,2,0,0,1,,
20260715_広島_2R,20260715,広島,2,2,014707,飯塚 直人,佐 賀,35,98,A2,A2,両,,83.45,9.0,18.0,31.0,0,0,3,1,0,0,2,,
20260715_広島_2R,20260715,広島,2,3,013736,榊原 洋,岡 山,48,85,A2,A2,追,,82.55,3.0,11.0,22.0,0,0,2,1,0,0,12,,
20260715_広島_2R,20260715,広島,2,4,014845,表原 周,徳 島,35,100,A1,A1,追,,81.28,0.0,14.0,28.0,1,0,0,0,1,0,0,,
20260715_広島_2R,20260715,広島,2,5,014133,高橋 紀史,佐 賀,39,91,A2,A2,追,,80.0,3.0,7.0,11.0,0,0,2,0,0,0,1,,
20260715_広島_2R,20260715,広島,2,6,013893,片山 直人,福 岡,44,87,A2,A2,両,,76.92,0.0,0.0,3.0,0,0,0,0,6,7,0,,
20260715_広島_2R,20260715,広島,2,7,012850,渡邉 満,福 岡,53,73,A2,A3,追,,74.61,16.0,33.0,44.0,0,0,4,2,0,0,2,,
20260715_広島_3R,20260715,広島,3,1,014321,石坂 永伍,岡 山,39,93,A1,A1,両,,85.43,16.0,30.0,33.0,0,1,6,2,2,0,0,,
20260715_広島_3R,20260715,広島,3,2,013056,山本 貴章,岡 山,51,76,A2,A2,追,,82.0,4.0,17.0,26.0,0,0,2,2,0,0,0,,
20260715_広島_3R,20260715,広島,3,3,012379,小林 健,岡 山,55,67,A2,A2,追,,81.86,3.0,17.0,31.0,0,0,3,2,0,0,1,,
20260715_広島_3R,20260715,広島,3,4,014891,小岩 哲也,大 分,40,101,A2,A2,両,,80.31,0.0,8.0,26.0,0,0,2,0,0,0,0,,
20260715_広島_3R,20260715,広島,3,5,014171,深見 仁哉,愛 知,43,91,A2,A2,追,,79.85,0.0,14.0,18.0,0,0,2,2,1,1,1,,
20260715_広島_3R,20260715,広島,3,6,014755,奥出 健士郎,福 井,37,99,A2,A2,追,,79.66,7.0,7.0,14.0,0,1,1,0,1,1,0,,
20260715_広島_3R,20260715,広島,3,7,014533,加藤 正法,愛 知,37,96,A2,A3,追,,68.12,4.0,20.0,37.0,0,1,2,2,0,0,1,,
20260715_広島_4R,20260715,広島,4,1,015382,竹元 健竜,福 岡,28,115,A2,S2,両,,90.5,0.0,0.0,0.0,0,0,0,0,0,1,0,,
20260715_広島_4R,20260715,広島,4,2,012466,郡 英治,広 島,56,68,A2,A2,追,,81.61,0.0,23.0,46.0,0,0,0,3,0,0,1,,
20260715_広島_4R,20260715,広島,4,3,012992,吉良 勝信,福 岡,52,75,A2,A2,追,,81.26,4.0,13.0,26.0,0,0,3,0,0,0,4,,
20260715_広島_4R,20260715,広島,4,4,014789,茅野 寛史,鹿児島,47,99,A1,A1,追,,81.0,9.0,9.0,18.0,0,0,1,0,0,0,3,,
20260715_広島_4R,20260715,広島,4,5,013142,黒田 大介,愛 媛,52,77,A2,A2,追,,79.18,0.0,0.0,13.0,0,0,0,0,0,0,0,,
20260715_広島_4R,20260715,広島,4,6,015915,柏野 健吾,岡 山,23,127,A2,A3,逃,,69.89,13.0,36.0,36.0,11,3,0,0,22,24,1,,
20260715_広島_4R,20260715,広島,4,7,014331,栗田 貴徳,愛 媛,43,93,A1,S2,追,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260715_広島_5R,20260715,広島,5,1,013447,坂本 晃輝,佐 賀,47,81,A1,A1,追,,89.75,20.0,45.0,62.0,0,0,9,2,0,0,4,,
20260715_広島_5R,20260715,広島,5,2,014952,多田 晃紀,岡 山,33,103,A1,A1,逃,,88.5,33.0,41.0,58.0,3,5,2,0,9,12,0,,
20260715_広島_5R,20260715,広島,5,3,014422,前田 義和,鹿児島,42,94,A1,A1,逃,,87.31,23.0,28.0,33.0,3,3,0,0,8,8,0,,
20260715_広島_5R,20260715,広島,5,4,013594,高田 真幸,福 岡,48,83,A1,A2,両,,82.2,13.0,13.0,24.0,0,3,1,0,0,1,0,,
20260715_広島_5R,20260715,広島,5,5,014474,山崎 晃,石 川,40,95,A2,A2,両,,82.04,17.0,21.0,43.0,4,0,1,0,9,10,0,,
20260715_広島_5R,20260715,広島,5,6,014494,山崎 翼,大 分,37,95,A1,A2,逃,,78.66,14.0,14.0,14.0,0,3,0,0,3,0,0,,
20260715_広島_5R,20260715,広島,5,7,012532,西郷 剛,兵 庫,57,69,A2,A3,追,,73.77,7.0,33.0,51.0,0,0,3,6,0,0,1,,
20260715_広島_6R,20260715,広島,6,1,015565,入江 航太,熊 本,24,119,A2,A2,逃,,88.42,19.0,42.0,61.0,2,2,2,3,3,0,10,,
20260715_広島_6R,20260715,広島,6,2,014333,阿部 兼士,福 岡,42,93,A1,A2,追,,87.76,20.0,52.0,64.0,0,0,7,6,0,0,13,,
20260715_広島_6R,20260715,広島,6,3,014185,隅 貴史,山 口,45,91,A1,A2,追,,86.66,19.0,38.0,57.0,0,0,5,3,0,0,9,,
20260715_広島_6R,20260715,広島,6,4,014305,大谷 靖茂,愛 知,44,93,A1,A2,逃,,85.92,14.0,29.0,40.0,3,2,2,1,6,4,0,,
20260715_広島_6R,20260715,広島,6,5,015920,吉野 太晟,岡 山,24,127,A2,A2,逃,,82.92,55.0,66.0,77.0,15,3,0,0,20,16,13,,
20260715_広島_6R,20260715,広島,6,6,013047,田中 俊充,福 井,50,76,A1,A1,追,,82.64,0.0,11.0,38.0,0,0,0,2,0,0,0,,
20260715_広島_6R,20260715,広島,6,7,013155,四元 慎也,宮 崎,50,77,A2,A2,追,,80.75,0.0,4.0,29.0,0,0,0,1,0,0,0,,
20260715_広島_7R,20260715,広島,7,1,015741,堀川 敬太郎,福 岡,24,123,A1,S2,逃,,94.62,3.0,10.0,20.0,0,1,1,1,6,7,8,,
20260715_広島_7R,20260715,広島,7,2,012598,大庭 正紀,富 山,56,70,A1,A1,追,,86.41,12.0,25.0,45.0,0,0,4,2,0,0,1,,
20260715_広島_7R,20260715,広島,7,3,014556,小川 祐司,愛 媛,44,96,A2,A2,両,,86.29,18.0,37.0,40.0,5,4,1,0,11,9,2,,
20260715_広島_7R,20260715,広島,7,4,012326,國武 耕二,佐 賀,56,66,A2,A2,追,,86.04,4.0,16.0,45.0,0,0,1,3,0,0,1,,
20260715_広島_7R,20260715,広島,7,5,014359,関根 彰人,沖 縄,38,94,A2,A2,追,,82.29,4.0,12.0,29.0,0,0,2,1,0,0,2,,
20260715_広島_7R,20260715,広島,7,6,012474,小川 圭二,徳 島,55,68,A1,A1,追,,82.09,9.0,14.0,28.0,0,0,2,1,0,0,0,,
20260715_広島_7R,20260715,広島,7,7,015828,秋末 蓮,兵 庫,25,125,A2,A3,逃,,79.07,59.0,81.0,88.0,14,8,0,0,19,17,15,,
20260715_広島_8R,20260715,広島,8,1,015080,児玉 碧衣,福 岡,31,108,L1,L1,逃,,58.05,77.0,83.0,94.0,7,8,0,0,15,5,0,,
20260715_広島_8R,20260715,広島,8,2,015308,當銘 直美,愛 知,30,114,L1,L1,両,,53.96,18.0,48.0,62.0,1,3,5,4,3,0,4,,
20260715_広島_8R,20260715,広島,8,3,015406,吉岡 詩織,広 島,31,116,L1,L1,両,,53.8,28.0,64.0,72.0,8,6,1,1,11,8,0,,
20260715_広島_8R,20260715,広島,8,4,015020,奥井 迪,東 京,44,106,L1,L1,逃,,53.2,12.0,44.0,64.0,3,4,0,4,12,12,5,,
20260715_広島_8R,20260715,広島,8,5,015762,高橋 美沙紀,愛 知,35,124,L1,L1,両,,51.12,12.0,33.0,50.0,1,4,2,1,9,7,4,,
20260715_広島_8R,20260715,広島,8,6,015321,比嘉 真梨代,沖 縄,37,114,L1,L1,追,,50.37,11.0,14.0,37.0,0,1,2,1,1,1,17,,
20260715_広島_8R,20260715,広島,8,7,015490,杉浦 菜留,愛 知,25,118,L1,L1,両,,50.22,7.0,22.0,25.0,0,2,1,3,1,1,1,,
20260715_広島_9R,20260715,広島,9,1,015446,林 敬宏,愛 知,34,117,A1,S2,逃,,97.38,6.0,16.0,29.0,1,3,0,1,7,10,1,,
20260715_広島_9R,20260715,広島,9,2,015830,細中 翔太,岡 山,27,125,A1,A2,逃,,92.0,40.0,60.0,80.0,9,2,1,0,12,10,5,,
20260715_広島_9R,20260715,広島,9,3,013650,吉本 哲郎,広 島,46,84,A1,A1,両,,90.71,14.0,38.0,57.0,0,0,4,4,1,2,3,,
20260715_広島_9R,20260715,広島,9,4,015377,蒋野 翔太,徳 島,31,115,A1,A1,逃,,90.52,19.0,33.0,42.0,1,1,3,2,2,2,2,,
20260715_広島_9R,20260715,広島,9,5,013058,富 弥昭,山 口,54,76,A1,A1,追,,89.94,27.0,44.0,66.0,0,1,5,2,0,0,1,,
20260715_広島_9R,20260715,広島,9,6,012757,市本 隆司,広 島,54,72,A2,A2,両,,87.75,20.0,29.0,50.0,0,1,5,1,0,0,3,,
20260715_広島_9R,20260715,広島,9,7,012924,太田黒 大心,熊 本,51,74,A2,A1,追,,83.5,0.0,9.0,38.0,0,0,1,1,0,0,4,,
20260715_熊本_1R,20260715,熊本,1,1,014006,青木 亮太,群 馬,43,89,A3,A3,追,,70.8,0.0,10.0,35.0,0,0,1,1,0,0,0,,
20260715_熊本_1R,20260715,熊本,1,2,013331,橋本 大祐,岐 阜,49,80,A3,A3,追,,70.77,0.0,27.0,50.0,0,0,1,5,0,1,1,,
20260715_熊本_1R,20260715,熊本,1,3,012299,増成 富夫,岡 山,55,66,A3,A3,逃,,70.18,22.0,40.0,48.0,4,3,3,1,5,8,0,,
20260715_熊本_1R,20260715,熊本,1,4,014015,米倉 剛志,千 葉,43,89,A3,A3,逃,,71.35,17.0,35.0,58.0,4,1,0,1,7,5,4,,
20260715_熊本_1R,20260715,熊本,1,5,014705,沢田 勇治,山 口,37,98,A3,A2,両,,77.5,0.0,6.0,13.0,0,0,0,2,0,1,3,,
20260715_熊本_1R,20260715,熊本,1,6,014213,岡田 哲夫,福 島,43,92,A3,A3,追,,67.18,0.0,17.0,23.0,0,0,1,2,0,0,3,,
20260715_熊本_1R,20260715,熊本,1,7,014840,石貞 有基,兵 庫,40,100,A3,A2,両,,79.77,7.0,14.0,25.0,0,0,2,2,0,0,7,,
20260715_熊本_2R,20260715,熊本,2,1,014257,岡崎 克政,岡 山,41,92,A3,A3,逃,,71.62,27.0,35.0,48.0,11,2,0,0,24,26,1,,
20260715_熊本_2R,20260715,熊本,2,2,015295,篠田 樹,大 分,29,113,A3,A3,逃,,68.9,13.0,36.0,53.0,8,1,1,1,12,13,7,,
20260715_熊本_2R,20260715,熊本,2,3,012966,石川 英昭,静 岡,55,75,A3,A3,追,,68.85,7.0,25.0,44.0,0,0,5,2,1,0,2,,
20260715_熊本_2R,20260715,熊本,2,4,014652,原 清孝,沖 縄,49,98,A3,A2,両,,76.45,8.0,12.0,12.0,1,1,1,0,1,1,0,,
20260715_熊本_2R,20260715,熊本,2,5,012876,湯浅 弘光,千 葉,53,74,A3,A3,追,,73.7,20.0,37.0,58.0,0,0,7,2,0,0,1,,
20260715_熊本_2R,20260715,熊本,2,6,013105,松本 一成,新 潟,51,77,A3,A3,逃,,67.4,9.0,21.0,40.0,4,3,0,0,6,7,5,,
20260715_熊本_2R,20260715,熊本,2,7,013061,小磯 知也,徳 島,52,76,A3,A2,追,,78.16,8.0,12.0,12.0,0,0,3,0,0,0,2,,
20260715_熊本_3R,20260715,熊本,3,1,015368,井坂 泰誓,大 阪,32,115,A3,A3,両,,72.66,26.0,43.0,56.0,3,8,1,1,3,5,7,,
20260715_熊本_3R,20260715,熊本,3,2,014072,伊藤 之人,東 京,43,90,A3,A3,両,,72.35,18.0,40.0,53.0,0,0,9,4,1,4,9,,
20260715_熊本_3R,20260715,熊本,3,3,014880,野見 泰要,岡 山,44,101,A3,A3,逃,,71.28,26.0,42.0,60.0,15,3,1,0,25,23,5,,
20260715_熊本_3R,20260715,熊本,3,4,013776,小塚 潤,愛 知,47,86,A3,A3,追,,71.45,12.0,25.0,45.0,0,1,3,2,0,0,0,,
20260715_熊本_3R,20260715,熊本,3,5,011790,廣川 貞治,東 京,58,61,A3,A3,追,,68.19,3.0,9.0,29.0,0,0,2,1,0,0,0,,
20260715_熊本_3R,20260715,熊本,3,6,013531,伊藤 司,福 島,48,83,A3,A3,逃,,66.93,9.0,22.0,29.0,4,0,2,1,4,7,0,,
20260715_熊本_3R,20260715,熊本,3,7,011427,川口 秀人,徳 島,60,57,A3,A2,追,,72.2,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260715_熊本_4R,20260715,熊本,4,1,012910,塩川 真一郎,広 島,51,74,A3,A2,追,,82.6,0.0,6.0,26.0,0,0,0,1,0,0,0,,
20260715_熊本_4R,20260715,熊本,4,2,014069,渡邊 政幸,埼 玉,43,90,A3,A2,追,,78.55,0.0,3.0,18.0,0,0,0,1,0,0,4,,
20260715_熊本_4R,20260715,熊本,4,3,013728,伊狩 知人,奈 良,48,85,A3,A3,追,,70.41,0.0,20.0,45.0,0,0,2,3,0,0,9,,
20260715_熊本_4R,20260715,熊本,4,4,015739,楠本 政明,福 岡,30,123,A3,A3,逃,,71.11,16.0,22.0,38.0,2,2,0,0,9,8,2,,
20260715_熊本_4R,20260715,熊本,4,5,015990,児玉 東次郎,岐 阜,19,129,A3,A3,逃,,72.22,11.0,22.0,33.0,1,1,0,0,3,4,7,,
20260715_熊本_4R,20260715,熊本,4,6,014388,水野 悟志,静 岡,42,94,A3,A3,追,,68.62,0.0,12.0,29.0,0,0,2,1,0,0,0,,
20260715_熊本_4R,20260715,熊本,4,7,014780,古川 大輔,広 島,42,99,A3,A3,両,,73.61,19.0,47.0,66.0,4,3,2,1,6,4,3,,
20260715_熊本_5R,20260715,熊本,5,1,015935,佐藤 魁皇,熊 本,23,127,A3,A3,逃,,77.61,47.0,71.0,85.0,10,2,2,1,13,11,11,,
20260715_熊本_5R,20260715,熊本,5,2,013421,富澤 洋祐,静 岡,50,81,A3,A3,追,,70.03,7.0,19.0,42.0,0,0,4,1,0,0,0,,
20260715_熊本_5R,20260715,熊本,5,3,014610,山村 慮太,大 阪,39,97,A3,A3,両,,73.4,26.0,40.0,66.0,0,1,9,2,0,1,3,,
20260715_熊本_5R,20260715,熊本,5,4,015989,松木 一将,愛 知,33,129,A3,A3,逃,,70.44,0.0,11.0,44.0,1,0,0,0,2,2,2,,
20260715_熊本_5R,20260715,熊本,5,5,014578,大越 啓介,栃 木,37,97,A3,A2,追,,80.06,12.0,25.0,41.0,0,0,4,4,0,0,0,,
20260715_熊本_5R,20260715,熊本,5,6,015160,牧田 賢也,福 島,29,111,A3,A3,逃,,65.7,5.0,5.0,11.0,0,1,0,0,1,1,3,,
20260715_熊本_5R,20260715,熊本,5,7,014274,吉成 晃一,熊 本,40,92,A3,A3,両,,68.74,9.0,12.0,38.0,1,1,1,1,3,0,1,,
20260715_熊本_6R,20260715,熊本,6,1,014425,前川 裕希,北海道,49,95,A3,A3,追,,69.28,0.0,13.0,36.0,0,0,2,1,0,0,5,,
20260715_熊本_6R,20260715,熊本,6,2,015482,松本 一志,宮 崎,30,117,A3,A2,逃,,79.43,13.0,23.0,33.0,5,2,0,0,13,10,3,,
20260715_熊本_6R,20260715,熊本,6,3,015164,菱沼 元樹,埼 玉,31,111,A3,A3,逃,,73.79,17.0,41.0,55.0,7,4,0,1,17,15,1,,
20260715_熊本_6R,20260715,熊本,6,4,014360,関根 崇人,福 島,39,94,A3,A3,両,,72.22,4.0,27.0,54.0,0,0,3,3,0,1,3,,
20260715_熊本_6R,20260715,熊本,6,5,012248,中井 大介,福 岡,56,65,A3,A2,追,,80.69,15.0,15.0,30.0,0,0,2,0,0,0,0,,
20260715_熊本_6R,20260715,熊本,6,6,013212,岡田 浩太,岡 山,50,78,A3,A3,追,,65.9,0.0,9.0,14.0,0,0,1,1,0,0,1,,
20260715_熊本_6R,20260715,熊本,6,7,012586,佐藤 和典,神奈川,55,70,A3,A2,追,,82.58,12.0,12.0,33.0,0,0,3,0,0,0,3,,
20260715_熊本_7R,20260715,熊本,7,1,016020,飯田 怜治,熊 本,26,129,A3,A3,逃,,73.91,16.0,25.0,50.0,0,2,1,0,0,0,2,,
20260715_熊本_7R,20260715,熊本,7,2,015523,邊見 祐太,新 潟,30,119,A3,A3,逃,,77.33,48.0,70.0,81.0,11,4,3,1,18,14,5,,
20260715_熊本_7R,20260715,熊本,7,3,016018,田中 衛太,長 崎,20,129,A3,A3,逃,,76.58,41.0,58.0,66.0,1,4,0,2,3,1,1,,
20260715_熊本_7R,20260715,熊本,7,4,016019,沢田 桂太郎,大 分,28,129,A3,A3,逃,,78.41,25.0,66.0,83.0,1,4,3,0,1,2,6,,
20260715_熊本_7R,20260715,熊本,7,5,015890,中 秀平,神奈川,27,127,A3,A3,逃,,74.0,23.0,46.0,66.0,11,2,1,0,15,18,19,,
20260715_熊本_7R,20260715,熊本,7,6,016004,松本 悠平,高 知,23,129,A3,A3,逃,,72.33,0.0,14.0,42.0,0,0,1,0,1,0,1,,
20260715_熊本_7R,20260715,熊本,7,7,014342,南部 亮太,長 崎,41,93,A3,A2,追,,83.38,11.0,22.0,38.0,0,0,2,2,0,0,4,,
