race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260722_いわき平_1R,20260722,13,いわき平,楽天Ｋドリームスカップ,F2,1,400,62.7,32.9125,Ａ級チ予選,ミッドナイト,晴,1.0
20260722_いわき平_2R,20260722,13,いわき平,楽天Ｋドリームスカップ,F2,2,400,62.7,32.9125,Ａ級チ予選,ミッドナイト,晴,1.0
20260722_いわき平_3R,20260722,13,いわき平,楽天Ｋドリームスカップ,F2,3,400,62.7,32.9125,Ａ級チ予選,ミッドナイト,晴,1.0
20260722_いわき平_4R,20260722,13,いわき平,楽天Ｋドリームスカップ,F2,4,400,62.7,32.9125,Ａ級チ予選,ミッドナイト,晴,1.0
20260722_いわき平_5R,20260722,13,いわき平,楽天Ｋドリームスカップ,F2,5,400,62.7,32.9125,Ａ級チ予選,ミッドナイト,晴,1.0
20260722_いわき平_6R,20260722,13,いわき平,楽天Ｋドリームスカップ,F2,6,400,62.7,32.9125,Ａ級チ予選,ミッドナイト,晴,1.0
20260722_いわき平_7R,20260722,13,いわき平,楽天Ｋドリームスカップ,F2,7,400,62.7,32.9125,Ａ級チ予選,ミッドナイト,晴,1.0
20260722_前橋_1R,20260722,22,前橋,ドームスーパーナイトレース,G3,1,335,46.7,36,Ｌ級予１Ｂ,ナイター,晴,0.0
20260722_前橋_2R,20260722,22,前橋,ドームスーパーナイトレース,G3,2,335,46.7,36,Ｌ級予１Ｂ,ナイター,晴,0.0
20260722_前橋_3R,20260722,22,前橋,ドームスーパーナイトレース,G3,3,335,46.7,36,Ｌ級予１Ａ,ナイター,晴,0.0
20260722_前橋_4R,20260722,22,前橋,ドームスーパーナイトレース,G3,4,335,46.7,36,Ｌ級予１Ａ,ナイター,晴,0.0
20260722_前橋_5R,20260722,22,前橋,ドームスーパーナイトレース,G3,5,335,46.7,36,Ｓ級予選,ナイター,晴,0.0
20260722_前橋_6R,20260722,22,前橋,ドームスーパーナイトレース,G3,6,335,46.7,36,Ｓ級予選,ナイター,晴,0.0
20260722_前橋_7R,20260722,22,前橋,ドームスーパーナイトレース,G3,7,335,46.7,36,Ｓ級予選,ナイター,晴,0.0
20260722_前橋_8R,20260722,22,前橋,ドームスーパーナイトレース,G3,8,335,46.7,36,Ｓ級予選,ナイター,晴,0.0
20260722_前橋_9R,20260722,22,前橋,ドームスーパーナイトレース,G3,9,335,46.7,36,Ｓ級予選,ナイター,晴,0.0
20260722_前橋_10R,20260722,22,前橋,ドームスーパーナイトレース,G3,10,335,46.7,36,Ｓ級予選,ナイター,晴,0.0
20260722_前橋_11R,20260722,22,前橋,ドームスーパーナイトレース,G3,11,335,46.7,36,Ｓ級初特選,ナイター,晴,0.0
20260722_伊東_1R,20260722,37,伊東,オッズパーク杯,F2,1,333,46.6,34.6858,Ａ級予選,ミッドナイト,晴,1.0
20260722_伊東_2R,20260722,37,伊東,オッズパーク杯,F2,2,333,46.6,34.6858,Ａ級予選,ミッドナイト,晴,1.0
20260722_伊東_3R,20260722,37,伊東,オッズパーク杯,F2,3,333,46.6,34.6858,Ａ級予選,ミッドナイト,晴,1.0
20260722_伊東_4R,20260722,37,伊東,オッズパーク杯,F2,4,333,46.6,34.6858,Ａ級予選,ミッドナイト,晴,1.0
20260722_伊東_5R,20260722,37,伊東,オッズパーク杯,F2,5,333,46.6,34.6858,Ａ級予選,ミッドナイト,晴,1.0
20260722_伊東_6R,20260722,37,伊東,オッズパーク杯,F2,6,333,46.6,34.6858,Ａ級予選,ミッドナイト,晴,1.0
20260722_伊東_7R,20260722,37,伊東,オッズパーク杯,F2,7,333,46.6,34.6858,Ａ級初特選,ミッドナイト,晴,1.0
20260722_富山_1R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,1,333,43,33.69,Ａ級一般,デイ,曇,0.5
20260722_富山_2R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,2,333,43,33.69,Ａ級一般,デイ,晴,1.0
20260722_富山_3R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,3,333,43,33.69,Ａ級準決勝,デイ,晴,1.0
20260722_富山_4R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,4,333,43,33.69,Ａ級準決勝,デイ,晴,1.0
20260722_富山_5R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,5,333,43,33.69,Ａ級準決勝,デイ,晴,1.0
20260722_富山_6R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,6,333,43,33.69,Ｓ級一般,デイ,晴,1.5
20260722_富山_7R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,7,333,43,33.69,Ｓ級一般,デイ,晴,1.0
20260722_富山_8R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,8,333,43,33.69,Ｓ級選抜,デイ,晴,1.0
20260722_富山_9R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,9,333,43,33.69,Ｓ級選抜,デイ,晴,1.5
20260722_富山_10R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,10,333,43,33.69,Ｓ級準決勝,デイ,晴,1.5
20260722_富山_11R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,11,333,43,33.69,Ｓ級準決勝,デイ,晴,1.0
20260722_富山_12R,20260722,46,富山,無料入会受付中！ティアの会杯,F1,12,333,43,33.69,Ｓ級準決勝,デイ,晴,1.0
20260722_松阪_1R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,1,400,61.5,34.4247,Ａ級チ一般,ナイター,晴,2.0
20260722_松阪_2R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,2,400,61.5,34.4247,Ａ級チ一般,ナイター,晴,1.6
20260722_松阪_3R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,3,400,61.5,34.4247,Ａ級チ準決,ナイター,晴,1.6
20260722_松阪_4R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,4,400,61.5,34.4247,Ａ級チ準決,ナイター,晴,1.4
20260722_松阪_5R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,5,400,61.5,34.4247,Ｌ級ガ予２,ナイター,晴,1.4
20260722_松阪_6R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,6,400,61.5,34.4247,Ｌ級ガ予２,ナイター,晴,1.2
20260722_松阪_7R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,7,400,61.5,34.4247,Ａ級特一般,ナイター,晴,1.2
20260722_松阪_8R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,8,400,61.5,34.4247,Ａ級特一般,ナイター,晴,1.2
20260722_松阪_9R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,9,400,61.5,34.4247,Ａ級準決勝,ナイター,晴,1.6
20260722_松阪_10R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,10,400,61.5,34.4247,Ａ級準決勝,ナイター,晴,1.4
20260722_松阪_11R,20260722,47,松阪,ＨＡＮＡＤＡＭＡカップ　ＷＴ杯,F2,11,400,61.5,34.4247,Ａ級準決勝,ナイター,晴,1.0
20260722_岸和田_1R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,1,400,56.7,30.9333,Ａ級一般,デイ,晴,2.2
20260722_岸和田_2R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,2,400,56.7,30.9333,Ａ級一般,デイ,晴,2.2
20260722_岸和田_3R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,3,400,56.7,30.9333,Ａ級特選,デイ,晴,1.8
20260722_岸和田_4R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,4,400,56.7,30.9333,Ａ級特選,デイ,晴,2.2
20260722_岸和田_5R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,5,400,56.7,30.9333,Ｌ級ガ一般,デイ,晴,2.2
20260722_岸和田_6R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,6,400,56.7,30.9333,Ｓ級一般,デイ,晴,2.7
20260722_岸和田_7R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,7,400,56.7,30.9333,Ｓ級一般,デイ,晴,2.2
20260722_岸和田_8R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,8,400,56.7,30.9333,Ｓ級特選,デイ,晴,2.7
20260722_岸和田_9R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,9,400,56.7,30.9333,Ｓ級特選,デイ,晴,1.3
20260722_岸和田_10R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,10,400,56.7,30.9333,Ｌ級ガ決勝,デイ,晴,1.8
20260722_岸和田_11R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,11,400,56.7,30.9333,Ａ級決勝,デイ,晴,1.3
20260722_岸和田_12R,20260722,56,岸和田,Ｓ阪神カップＷシリーズＫドリ杯,F1,12,400,56.7,30.9333,Ｓ級決勝,デイ,晴,1.3
20260722_玉野_1R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,1,400,47.9,30.6258,Ａ級予選,デイ,晴,1.8
20260722_玉野_2R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,2,400,47.9,30.6258,Ａ級予選,デイ,晴,2.2
20260722_玉野_3R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,3,400,47.9,30.6258,Ａ級予選,デイ,晴,2.7
20260722_玉野_4R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,4,400,47.9,30.6258,Ａ級予選,デイ,晴,1.8
20260722_玉野_5R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,5,400,47.9,30.6258,Ａ級初特選,デイ,晴,1.8
20260722_玉野_6R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,6,400,47.9,30.6258,Ｌ級ガ予１,デイ,晴,1.8
20260722_玉野_7R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,7,400,47.9,30.6258,Ｌ級ガ予１,デイ,晴,1.8
20260722_玉野_8R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,8,400,47.9,30.6258,Ｓ級予選,デイ,晴,1.8
20260722_玉野_9R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,9,400,47.9,30.6258,Ｓ級予選,デイ,晴,2.2
20260722_玉野_10R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,10,400,47.9,30.6258,Ｓ級予選,デイ,晴,2.7
20260722_玉野_11R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,11,400,47.9,30.6258,Ｓ級予選,デイ,晴,2.7
20260722_玉野_12R,20260722,61,玉野,前検日コメならウィンチケット杯,F1,12,400,47.9,30.6258,Ｓ級初特選,デイ,晴,1.8
20260722_広島_1R,20260722,62,広島,前検日コメならウィンチケット杯,F2,1,400,57.9,32.5278,Ａ級予選,ミッドナイト,晴,0.7
20260722_広島_2R,20260722,62,広島,前検日コメならウィンチケット杯,F2,2,400,57.9,32.5278,Ａ級予選,ミッドナイト,晴,0.9
20260722_広島_3R,20260722,62,広島,前検日コメならウィンチケット杯,F2,3,400,57.9,32.5278,Ａ級予選,ミッドナイト,晴,0.5
20260722_広島_4R,20260722,62,広島,前検日コメならウィンチケット杯,F2,4,400,57.9,32.5278,Ａ級予選,ミッドナイト,晴,1.3
20260722_広島_5R,20260722,62,広島,前検日コメならウィンチケット杯,F2,5,400,57.9,32.5278,Ａ級予選,ミッドナイト,晴,0.7
20260722_広島_6R,20260722,62,広島,前検日コメならウィンチケット杯,F2,6,400,57.9,32.5278,Ａ級予選,ミッドナイト,晴,0.6
20260722_広島_7R,20260722,62,広島,前検日コメならウィンチケット杯,F2,7,400,57.9,32.5278,Ａ級初特選,ミッドナイト,晴,0.5
20260722_佐世保_1R,20260722,85,佐世保,けいりんラブ・ラブリン杯,F2,1,400,40.2,31.4769,Ａ級予選,モーニング,晴,1.0
20260722_佐世保_2R,20260722,85,佐世保,けいりんラブ・ラブリン杯,F2,2,400,40.2,31.4769,Ａ級予選,モーニング,晴,0.5
20260722_佐世保_3R,20260722,85,佐世保,けいりんラブ・ラブリン杯,F2,3,400,40.2,31.4769,Ａ級予選,モーニング,晴,0.5
20260722_佐世保_4R,20260722,85,佐世保,けいりんラブ・ラブリン杯,F2,4,400,40.2,31.4769,Ａ級予選,モーニング,晴,1.0
20260722_佐世保_5R,20260722,85,佐世保,けいりんラブ・ラブリン杯,F2,5,400,40.2,31.4769,Ａ級予選,モーニング,晴,1.0
20260722_佐世保_6R,20260722,85,佐世保,けいりんラブ・ラブリン杯,F2,6,400,40.2,31.4769,Ａ級予選,モーニング,晴,1.0
20260722_佐世保_7R,20260722,85,佐世保,けいりんラブ・ラブリン杯,F2,7,400,40.2,31.4769,Ａ級初特選,モーニング,晴,1.0
